date,district,cases
2021-12-27,Mardan,14
2021-12-28,Mardan,13
2021-12-29,Mardan,20
2021-12-30,Mardan,16
2021-12-31,Mardan,24
2022-01-01,Mardan,24
2022-01-02,Mardan,22
2022-01-03,Mardan,20
2022-01-04,Mardan,18
2022-01-05,Mardan,12
2022-01-06,Mardan,18
2022-01-07,Mardan,12
2022-01-08,Mardan,15
2022-01-09,Mardan,19
2022-01-10,Mardan,14
2022-01-11,Mardan,10
2022-01-12,Mardan,20
2022-01-13,Mardan,17
2022-01-14,Mardan,26
2022-01-15,Mardan,19
2022-01-16,Mardan,11
2022-01-17,Mardan,17
2022-01-18,Mardan,15
2022-01-19,Mardan,17
2022-01-20,Mardan,16
2022-01-21,Mardan,21
2022-01-22,Mardan,23
2022-01-23,Mardan,12
2022-01-24,Mardan,8
2022-01-25,Mardan,12
2022-01-26,Mardan,15
2022-01-27,Mardan,11
2022-01-28,Mardan,17
2022-01-29,Mardan,22
2022-01-30,Mardan,13
2022-01-31,Mardan,13
2022-02-01,Mardan,12
2022-02-02,Mardan,15
2022-02-03,Mardan,14
2022-02-04,Mardan,20
2022-02-05,Mardan,17
2022-02-06,Mardan,16
2022-02-07,Mardan,12
2022-02-08,Mardan,12
2022-02-09,Mardan,18
2022-02-10,Mardan,17
2022-02-11,Mardan,19
2022-02-12,Mardan,23
2022-02-13,Mardan,7
2022-02-14,Mardan,20
2022-02-15,Mardan,18
2022-02-16,Mardan,12
2022-02-17,Mardan,22
2022-02-18,Mardan,20
2022-02-19,Mardan,8
2022-02-20,Mardan,18
2022-02-21,Mardan,17
2022-02-22,Mardan,13
2022-02-23,Mardan,11
2022-02-24,Mardan,26
2022-02-25,Mardan,12
2022-02-26,Mardan,18
2022-02-27,Mardan,13
2022-02-28,Mardan,14
2022-03-01,Mardan,14
2022-03-02,Mardan,9
2022-03-03,Mardan,8
2022-03-04,Mardan,14
2022-03-05,Mardan,13
2022-03-06,Mardan,10
2022-03-07,Mardan,24
2022-03-08,Mardan,9
2022-03-09,Mardan,13
2022-03-10,Mardan,16
2022-03-11,Mardan,11
2022-03-12,Mardan,11
2022-03-13,Mardan,15
2022-03-14,Mardan,12
2022-03-15,Mardan,15
2022-03-16,Mardan,10
2022-03-17,Mardan,14
2022-03-18,Mardan,14
2022-03-19,Mardan,15
2022-03-20,Mardan,17
2022-03-21,Mardan,11
2022-03-22,Mardan,6
2022-03-23,Mardan,12
2022-03-24,Mardan,20
2022-03-25,Mardan,11
2022-03-26,Mardan,11
2022-03-27,Mardan,14
2022-03-28,Mardan,17
2022-03-29,Mardan,18
2022-03-30,Mardan,16
2022-03-31,Mardan,21
2022-04-01,Mardan,19
2022-04-02,Mardan,30
2022-04-03,Mardan,24
2022-04-04,Mardan,17
2022-04-05,Mardan,25
2022-04-06,Mardan,18
2022-04-07,Mardan,28
2022-04-08,Mardan,20
2022-04-09,Mardan,14
2022-04-10,Mardan,30
2022-04-11,Mardan,32
2022-04-12,Mardan,32
2022-04-13,Mardan,32
2022-04-14,Mardan,29
2022-04-15,Mardan,26
2022-04-16,Mardan,18
2022-04-17,Mardan,30
2022-04-18,Mardan,20
2022-04-19,Mardan,27
2022-04-20,Mardan,32
2022-04-21,Mardan,29
2022-04-22,Mardan,28
2022-04-23,Mardan,38
2022-04-24,Mardan,26
2022-04-25,Mardan,31
2022-04-26,Mardan,33
2022-04-27,Mardan,33
2022-04-28,Mardan,33
2022-04-29,Mardan,26
2022-04-30,Mardan,35
2022-05-01,Mardan,28
2022-05-02,Mardan,22
2022-05-03,Mardan,40
2022-05-04,Mardan,33
2022-05-05,Mardan,27
2022-05-06,Mardan,28
2022-05-07,Mardan,23
2022-05-08,Mardan,32
2022-05-09,Mardan,34
2022-05-10,Mardan,27
2022-05-11,Mardan,37
2022-05-12,Mardan,42
2022-05-13,Mardan,29
2022-05-14,Mardan,35
2022-05-15,Mardan,31
2022-05-16,Mardan,33
2022-05-17,Mardan,38
2022-05-18,Mardan,25
2022-05-19,Mardan,28
2022-05-20,Mardan,23
2022-05-21,Mardan,36
2022-05-22,Mardan,34
2022-05-23,Mardan,50
2022-05-24,Mardan,33
2022-05-25,Mardan,34
2022-05-26,Mardan,29
2022-05-27,Mardan,39
2022-05-28,Mardan,31
2022-05-29,Mardan,44
2022-05-30,Mardan,30
2022-05-31,Mardan,38
2022-06-01,Mardan,31
2022-06-02,Mardan,35
2022-06-03,Mardan,24
2022-06-04,Mardan,45
2022-06-05,Mardan,43
2022-06-06,Mardan,22
2022-06-07,Mardan,25
2022-06-08,Mardan,25
2022-06-09,Mardan,30
2022-06-10,Mardan,30
2022-06-11,Mardan,36
2022-06-12,Mardan,23
2022-06-13,Mardan,26
2022-06-14,Mardan,31
2022-06-15,Mardan,26
2022-06-16,Mardan,21
2022-06-17,Mardan,29
2022-06-18,Mardan,32
2022-06-19,Mardan,25
2022-06-20,Mardan,30
2022-06-21,Mardan,28
2022-06-22,Mardan,36
2022-06-23,Mardan,22
2022-06-24,Mardan,30
2022-06-25,Mardan,36
2022-06-26,Mardan,27
2022-06-27,Mardan,26
2022-06-28,Mardan,21
2022-06-29,Mardan,17
2022-06-30,Mardan,33
2022-07-01,Mardan,50
2022-07-02,Mardan,38
2022-07-03,Mardan,34
2022-07-04,Mardan,51
2022-07-05,Mardan,37
2022-07-06,Mardan,36
2022-07-07,Mardan,41
2022-07-08,Mardan,40
2022-07-09,Mardan,34
2022-07-10,Mardan,37
2022-07-11,Mardan,38
2022-07-12,Mardan,54
2022-07-13,Mardan,35
2022-07-14,Mardan,48
2022-07-15,Mardan,42
2022-07-16,Mardan,38
2022-07-17,Mardan,27
2022-07-18,Mardan,45
2022-07-19,Mardan,34
2022-07-20,Mardan,20
2022-07-21,Mardan,35
2022-07-22,Mardan,43
2022-07-23,Mardan,36
2022-07-24,Mardan,41
2022-07-25,Mardan,36
2022-07-26,Mardan,31
2022-07-27,Mardan,29
2022-07-28,Mardan,42
2022-07-29,Mardan,40
2022-07-30,Mardan,49
2022-07-31,Mardan,34
2022-08-01,Mardan,59
2022-08-02,Mardan,58
2022-08-03,Mardan,72
2022-08-04,Mardan,55
2022-08-05,Mardan,65
2022-08-06,Mardan,62
2022-08-07,Mardan,65
2022-08-08,Mardan,52
2022-08-09,Mardan,64
2022-08-10,Mardan,63
2022-08-11,Mardan,65
2022-08-12,Mardan,54
2022-08-13,Mardan,56
2022-08-14,Mardan,59
2022-08-15,Mardan,50
2022-08-16,Mardan,68
2022-08-17,Mardan,61
2022-08-18,Mardan,60
2022-08-19,Mardan,74
2022-08-20,Mardan,44
2022-08-21,Mardan,55
2022-08-22,Mardan,52
2022-08-23,Mardan,37
2022-08-24,Mardan,63
2022-08-25,Mardan,56
2022-08-26,Mardan,41
2022-08-27,Mardan,58
2022-08-28,Mardan,54
2022-08-29,Mardan,71
2022-08-30,Mardan,60
2022-08-31,Mardan,53
2022-09-01,Mardan,55
2022-09-02,Mardan,51
2022-09-03,Mardan,58
2022-09-04,Mardan,70
2022-09-05,Mardan,50
2022-09-06,Mardan,63
2022-09-07,Mardan,71
2022-09-08,Mardan,36
2022-09-09,Mardan,54
2022-09-10,Mardan,68
2022-09-11,Mardan,67
2022-09-12,Mardan,58
2022-09-13,Mardan,71
2022-09-14,Mardan,65
2022-09-15,Mardan,62
2022-09-16,Mardan,60
2022-09-17,Mardan,46
2022-09-18,Mardan,63
2022-09-19,Mardan,71
2022-09-20,Mardan,59
2022-09-21,Mardan,62
2022-09-22,Mardan,53
2022-09-23,Mardan,60
2022-09-24,Mardan,72
2022-09-25,Mardan,62
2022-09-26,Mardan,61
2022-09-27,Mardan,61
2022-09-28,Mardan,57
2022-09-29,Mardan,54
2022-09-30,Mardan,68
2022-10-01,Mardan,48
2022-10-02,Mardan,35
2022-10-03,Mardan,53
2022-10-04,Mardan,58
2022-10-05,Mardan,52
2022-10-06,Mardan,53
2022-10-07,Mardan,55
2022-10-08,Mardan,53
2022-10-09,Mardan,63
2022-10-10,Mardan,46
2022-10-11,Mardan,54
2022-10-12,Mardan,82
2022-10-13,Mardan,66
2022-10-14,Mardan,56
2022-10-15,Mardan,45
2022-10-16,Mardan,60
2022-10-17,Mardan,79
2022-10-18,Mardan,42
2022-10-19,Mardan,58
2022-10-20,Mardan,56
2022-10-21,Mardan,37
2022-10-22,Mardan,41
2022-10-23,Mardan,53
2022-10-24,Mardan,59
2022-10-25,Mardan,64
2022-10-26,Mardan,57
2022-10-27,Mardan,46
2022-10-28,Mardan,63
2022-10-29,Mardan,55
2022-10-30,Mardan,70
2022-10-31,Mardan,45
2022-11-01,Mardan,39
2022-11-02,Mardan,30
2022-11-03,Mardan,37
2022-11-04,Mardan,43
2022-11-05,Mardan,42
2022-11-06,Mardan,33
2022-11-07,Mardan,31
2022-11-08,Mardan,44
2022-11-09,Mardan,29
2022-11-10,Mardan,38
2022-11-11,Mardan,37
2022-11-12,Mardan,38
2022-11-13,Mardan,29
2022-11-14,Mardan,31
2022-11-15,Mardan,33
2022-11-16,Mardan,40
2022-11-17,Mardan,42
2022-11-18,Mardan,38
2022-11-19,Mardan,42
2022-11-20,Mardan,41
2022-11-21,Mardan,42
2022-11-22,Mardan,46
2022-11-23,Mardan,44
2022-11-24,Mardan,30
2022-11-25,Mardan,31
2022-11-26,Mardan,32
2022-11-27,Mardan,41
2022-11-28,Mardan,36
2022-11-29,Mardan,37
2022-11-30,Mardan,27
2022-12-01,Mardan,22
2022-12-02,Mardan,15
2022-12-03,Mardan,18
2022-12-04,Mardan,13
2022-12-05,Mardan,17
2022-12-06,Mardan,26
2022-12-07,Mardan,24
2022-12-08,Mardan,22
2022-12-09,Mardan,9
2022-12-10,Mardan,21
2022-12-11,Mardan,19
2022-12-12,Mardan,20
2022-12-13,Mardan,16
2022-12-14,Mardan,22
2022-12-15,Mardan,13
2022-12-16,Mardan,22
2022-12-17,Mardan,24
2022-12-18,Mardan,28
2022-12-19,Mardan,19
2022-12-20,Mardan,17
2022-12-21,Mardan,31
2022-12-22,Mardan,24
2022-12-23,Mardan,15
2022-12-24,Mardan,13
2022-12-25,Mardan,18
2022-12-26,Mardan,12
2022-12-27,Mardan,12
2022-12-28,Mardan,20
2022-12-29,Mardan,14
2022-12-30,Mardan,24
2022-12-31,Mardan,20
2023-01-01,Mardan,14
2023-01-02,Mardan,16
2023-01-03,Mardan,26
2023-01-04,Mardan,23
2023-01-05,Mardan,21
2023-01-06,Mardan,20
2023-01-07,Mardan,12
2023-01-08,Mardan,13
2023-01-09,Mardan,17
2023-01-10,Mardan,18
2023-01-11,Mardan,25
2023-01-12,Mardan,11
2023-01-13,Mardan,16
2023-01-14,Mardan,17
2023-01-15,Mardan,15
2023-01-16,Mardan,15
2023-01-17,Mardan,16
2023-01-18,Mardan,22
2023-01-19,Mardan,12
2023-01-20,Mardan,7
2023-01-21,Mardan,11
2023-01-22,Mardan,11
2023-01-23,Mardan,6
2023-01-24,Mardan,11
2023-01-25,Mardan,22
2023-01-26,Mardan,22
2023-01-27,Mardan,16
2023-01-28,Mardan,27
2023-01-29,Mardan,9
2023-01-30,Mardan,16
2023-01-31,Mardan,15
2023-02-01,Mardan,18
2023-02-02,Mardan,12
2023-02-03,Mardan,11
2023-02-04,Mardan,7
2023-02-05,Mardan,15
2023-02-06,Mardan,11
2023-02-07,Mardan,10
2023-02-08,Mardan,13
2023-02-09,Mardan,14
2023-02-10,Mardan,10
2023-02-11,Mardan,16
2023-02-12,Mardan,18
2023-02-13,Mardan,15
2023-02-14,Mardan,18
2023-02-15,Mardan,15
2023-02-16,Mardan,17
2023-02-17,Mardan,16
2023-02-18,Mardan,15
2023-02-19,Mardan,18
2023-02-20,Mardan,10
2023-02-21,Mardan,17
2023-02-22,Mardan,13
2023-02-23,Mardan,11
2023-02-24,Mardan,18
2023-02-25,Mardan,16
2023-02-26,Mardan,11
2023-02-27,Mardan,9
2023-02-28,Mardan,10
2023-03-01,Mardan,25
2023-03-02,Mardan,16
2023-03-03,Mardan,22
2023-03-04,Mardan,19
2023-03-05,Mardan,18
2023-03-06,Mardan,14
2023-03-07,Mardan,17
2023-03-08,Mardan,8
2023-03-09,Mardan,13
2023-03-10,Mardan,8
2023-03-11,Mardan,12
2023-03-12,Mardan,14
2023-03-13,Mardan,19
2023-03-14,Mardan,19
2023-03-15,Mardan,31
2023-03-16,Mardan,16
2023-03-17,Mardan,14
2023-03-18,Mardan,10
2023-03-19,Mardan,13
2023-03-20,Mardan,13
2023-03-21,Mardan,16
2023-03-22,Mardan,15
2023-03-23,Mardan,10
2023-03-24,Mardan,21
2023-03-25,Mardan,14
2023-03-26,Mardan,12
2023-03-27,Mardan,17
2023-03-28,Mardan,18
2023-03-29,Mardan,20
2023-03-30,Mardan,10
2023-03-31,Mardan,19
2023-04-01,Mardan,34
2023-04-02,Mardan,26
2023-04-03,Mardan,22
2023-04-04,Mardan,31
2023-04-05,Mardan,22
2023-04-06,Mardan,18
2023-04-07,Mardan,21
2023-04-08,Mardan,32
2023-04-09,Mardan,16
2023-04-10,Mardan,40
2023-04-11,Mardan,24
2023-04-12,Mardan,29
2023-04-13,Mardan,32
2023-04-14,Mardan,27
2023-04-15,Mardan,23
2023-04-16,Mardan,26
2023-04-17,Mardan,23
2023-04-18,Mardan,35
2023-04-19,Mardan,26
2023-04-20,Mardan,22
2023-04-21,Mardan,31
2023-04-22,Mardan,30
2023-04-23,Mardan,35
2023-04-24,Mardan,37
2023-04-25,Mardan,36
2023-04-26,Mardan,34
2023-04-27,Mardan,36
2023-04-28,Mardan,40
2023-04-29,Mardan,26
2023-04-30,Mardan,22
2023-05-01,Mardan,27
2023-05-02,Mardan,34
2023-05-03,Mardan,31
2023-05-04,Mardan,27
2023-05-05,Mardan,31
2023-05-06,Mardan,34
2023-05-07,Mardan,46
2023-05-08,Mardan,37
2023-05-09,Mardan,43
2023-05-10,Mardan,45
2023-05-11,Mardan,28
2023-05-12,Mardan,50
2023-05-13,Mardan,28
2023-05-14,Mardan,33
2023-05-15,Mardan,34
2023-05-16,Mardan,37
2023-05-17,Mardan,41
2023-05-18,Mardan,19
2023-05-19,Mardan,36
2023-05-20,Mardan,12
2023-05-21,Mardan,41
2023-05-22,Mardan,27
2023-05-23,Mardan,35
2023-05-24,Mardan,29
2023-05-25,Mardan,44
2023-05-26,Mardan,34
2023-05-27,Mardan,27
2023-05-28,Mardan,25
2023-05-29,Mardan,47
2023-05-30,Mardan,36
2023-05-31,Mardan,51
2023-06-01,Mardan,36
2023-06-02,Mardan,28
2023-06-03,Mardan,24
2023-06-04,Mardan,32
2023-06-05,Mardan,37
2023-06-06,Mardan,33
2023-06-07,Mardan,33
2023-06-08,Mardan,22
2023-06-09,Mardan,26
2023-06-10,Mardan,30
2023-06-11,Mardan,35
2023-06-12,Mardan,24
2023-06-13,Mardan,23
2023-06-14,Mardan,25
2023-06-15,Mardan,33
2023-06-16,Mardan,26
2023-06-17,Mardan,28
2023-06-18,Mardan,39
2023-06-19,Mardan,25
2023-06-20,Mardan,32
2023-06-21,Mardan,32
2023-06-22,Mardan,36
2023-06-23,Mardan,41
2023-06-24,Mardan,30
2023-06-25,Mardan,26
2023-06-26,Mardan,26
2023-06-27,Mardan,34
2023-06-28,Mardan,42
2023-06-29,Mardan,33
2023-06-30,Mardan,17
2023-07-01,Mardan,45
2023-07-02,Mardan,43
2023-07-03,Mardan,42
2023-07-04,Mardan,44
2023-07-05,Mardan,44
2023-07-06,Mardan,38
2023-07-07,Mardan,38
2023-07-08,Mardan,43
2023-07-09,Mardan,40
2023-07-10,Mardan,31
2023-07-11,Mardan,48
2023-07-12,Mardan,45
2023-07-13,Mardan,46
2023-07-14,Mardan,40
2023-07-15,Mardan,36
2023-07-16,Mardan,42
2023-07-17,Mardan,39
2023-07-18,Mardan,35
2023-07-19,Mardan,39
2023-07-20,Mardan,37
2023-07-21,Mardan,38
2023-07-22,Mardan,47
2023-07-23,Mardan,36
2023-07-24,Mardan,41
2023-07-25,Mardan,39
2023-07-26,Mardan,26
2023-07-27,Mardan,46
2023-07-28,Mardan,28
2023-07-29,Mardan,28
2023-07-30,Mardan,42
2023-07-31,Mardan,43
2023-08-01,Mardan,60
2023-08-02,Mardan,69
2023-08-03,Mardan,70
2023-08-04,Mardan,63
2023-08-05,Mardan,73
2023-08-06,Mardan,64
2023-08-07,Mardan,45
2023-08-08,Mardan,60
2023-08-09,Mardan,44
2023-08-10,Mardan,54
2023-08-11,Mardan,48
2023-08-12,Mardan,55
2023-08-13,Mardan,67
2023-08-14,Mardan,54
2023-08-15,Mardan,48
2023-08-16,Mardan,62
2023-08-17,Mardan,73
2023-08-18,Mardan,51
2023-08-19,Mardan,56
2023-08-20,Mardan,58
2023-08-21,Mardan,62
2023-08-22,Mardan,69
2023-08-23,Mardan,76
2023-08-24,Mardan,70
2023-08-25,Mardan,52
2023-08-26,Mardan,69
2023-08-27,Mardan,84
2023-08-28,Mardan,41
2023-08-29,Mardan,70
2023-08-30,Mardan,53
2023-08-31,Mardan,58
2023-09-01,Mardan,60
2023-09-02,Mardan,58
2023-09-03,Mardan,62
2023-09-04,Mardan,43
2023-09-05,Mardan,65
2023-09-06,Mardan,60
2023-09-07,Mardan,59
2023-09-08,Mardan,64
2023-09-09,Mardan,47
2023-09-10,Mardan,54
2023-09-11,Mardan,64
2023-09-12,Mardan,60
2023-09-13,Mardan,71
2023-09-14,Mardan,63
2023-09-15,Mardan,50
2023-09-16,Mardan,50
2023-09-17,Mardan,53
2023-09-18,Mardan,49
2023-09-19,Mardan,67
2023-09-20,Mardan,40
2023-09-21,Mardan,59
2023-09-22,Mardan,60
2023-09-23,Mardan,44
2023-09-24,Mardan,51
2023-09-25,Mardan,66
2023-09-26,Mardan,70
2023-09-27,Mardan,58
2023-09-28,Mardan,56
2023-09-29,Mardan,66
2023-09-30,Mardan,59
2023-10-01,Mardan,58
2023-10-02,Mardan,45
2023-10-03,Mardan,50
2023-10-04,Mardan,47
2023-10-05,Mardan,55
2023-10-06,Mardan,54
2023-10-07,Mardan,51
2023-10-08,Mardan,50
2023-10-09,Mardan,63
2023-10-10,Mardan,45
2023-10-11,Mardan,55
2023-10-12,Mardan,71
2023-10-13,Mardan,69
2023-10-14,Mardan,68
2023-10-15,Mardan,57
2023-10-16,Mardan,45
2023-10-17,Mardan,54
2023-10-18,Mardan,47
2023-10-19,Mardan,72
2023-10-20,Mardan,51
2023-10-21,Mardan,61
2023-10-22,Mardan,58
2023-10-23,Mardan,68
2023-10-24,Mardan,71
2023-10-25,Mardan,78
2023-10-26,Mardan,42
2023-10-27,Mardan,64
2023-10-28,Mardan,57
2023-10-29,Mardan,62
2023-10-30,Mardan,49
2023-10-31,Mardan,53
2023-11-01,Mardan,30
2023-11-02,Mardan,36
2023-11-03,Mardan,42
2023-11-04,Mardan,44
2023-11-05,Mardan,30
2023-11-06,Mardan,32
2023-11-07,Mardan,34
2023-11-08,Mardan,29
2023-11-09,Mardan,47
2023-11-10,Mardan,38
2023-11-11,Mardan,45
2023-11-12,Mardan,44
2023-11-13,Mardan,48
2023-11-14,Mardan,39
2023-11-15,Mardan,34
2023-11-16,Mardan,33
2023-11-17,Mardan,44
2023-11-18,Mardan,27
2023-11-19,Mardan,46
2023-11-20,Mardan,37
2023-11-21,Mardan,33
2023-11-22,Mardan,30
2023-11-23,Mardan,40
2023-11-24,Mardan,43
2023-11-25,Mardan,46
2023-11-26,Mardan,41
2023-11-27,Mardan,39
2023-11-28,Mardan,27
2023-11-29,Mardan,29
2023-11-30,Mardan,33
2023-12-01,Mardan,19
2023-12-02,Mardan,22
2023-12-03,Mardan,19
2023-12-04,Mardan,13
2023-12-05,Mardan,26
2023-12-06,Mardan,20
2023-12-07,Mardan,20
2023-12-08,Mardan,31
2023-12-09,Mardan,22
2023-12-10,Mardan,11
2023-12-11,Mardan,17
2023-12-12,Mardan,27
2023-12-13,Mardan,21
2023-12-14,Mardan,15
2023-12-15,Mardan,26
2023-12-16,Mardan,26
2023-12-17,Mardan,13
2023-12-18,Mardan,20
2023-12-19,Mardan,25
2023-12-20,Mardan,19
2023-12-21,Mardan,18
2023-12-22,Mardan,18
2023-12-23,Mardan,14
2023-12-24,Mardan,14
2023-12-25,Mardan,16
2023-12-26,Mardan,13
2023-12-27,Mardan,16
2023-12-28,Mardan,16
2023-12-29,Mardan,22
2023-12-30,Mardan,24
2023-12-31,Mardan,27
2024-01-01,Mardan,20
2024-01-02,Mardan,16
2024-01-03,Mardan,15
2024-01-04,Mardan,22
2024-01-05,Mardan,17
2024-01-06,Mardan,11
2024-01-07,Mardan,14
2024-01-08,Mardan,20
2024-01-09,Mardan,11
2024-01-10,Mardan,22
2024-01-11,Mardan,17
2024-01-12,Mardan,21
2024-01-13,Mardan,14
2024-01-14,Mardan,14
2024-01-15,Mardan,16
2024-01-16,Mardan,29
2024-01-17,Mardan,21
2024-01-18,Mardan,14
2024-01-19,Mardan,15
2024-01-20,Mardan,10
2024-01-21,Mardan,15
2024-01-22,Mardan,8
2024-01-23,Mardan,13
2024-01-24,Mardan,12
2024-01-25,Mardan,13
2024-01-26,Mardan,17
2024-01-27,Mardan,17
2024-01-28,Mardan,11
2024-01-29,Mardan,12
2024-01-30,Mardan,10
2024-01-31,Mardan,18
2024-02-01,Mardan,13
2024-02-02,Mardan,12
2024-02-03,Mardan,13
2024-02-04,Mardan,15
2024-02-05,Mardan,16
2024-02-06,Mardan,13
2024-02-07,Mardan,11
2024-02-08,Mardan,10
2024-02-09,Mardan,19
2024-02-10,Mardan,14
2024-02-11,Mardan,13
2024-02-12,Mardan,16
2024-02-13,Mardan,14
2024-02-14,Mardan,19
2024-02-15,Mardan,19
2024-02-16,Mardan,18
2024-02-17,Mardan,17
2024-02-18,Mardan,12
2024-02-19,Mardan,7
2024-02-20,Mardan,14
2024-02-21,Mardan,10
2024-02-22,Mardan,10
2024-02-23,Mardan,6
2024-02-24,Mardan,10
2024-02-25,Mardan,17
2024-02-26,Mardan,16
2024-02-27,Mardan,9
2024-02-28,Mardan,8
2024-02-29,Mardan,20
2024-03-01,Mardan,11
2024-03-02,Mardan,13
2024-03-03,Mardan,17
2024-03-04,Mardan,17
2024-03-05,Mardan,14
2024-03-06,Mardan,16
2024-03-07,Mardan,11
2024-03-08,Mardan,14
2024-03-09,Mardan,23
2024-03-10,Mardan,18
2024-03-11,Mardan,4
2024-03-12,Mardan,7
2024-03-13,Mardan,12
2024-03-14,Mardan,9
2024-03-15,Mardan,16
2024-03-16,Mardan,16
2024-03-17,Mardan,8
2024-03-18,Mardan,11
2024-03-19,Mardan,17
2024-03-20,Mardan,7
2024-03-21,Mardan,13
2024-03-22,Mardan,13
2024-03-23,Mardan,13
2024-03-24,Mardan,15
2024-03-25,Mardan,13
2024-03-26,Mardan,16
2024-03-27,Mardan,10
2024-03-28,Mardan,16
2024-03-29,Mardan,18
2024-03-30,Mardan,14
2024-03-31,Mardan,17
2024-04-01,Mardan,14
2024-04-02,Mardan,19
2024-04-03,Mardan,33
2024-04-04,Mardan,25
2024-04-05,Mardan,32
2024-04-06,Mardan,24
2024-04-07,Mardan,31
2024-04-08,Mardan,29
2024-04-09,Mardan,47
2024-04-10,Mardan,27
2024-04-11,Mardan,19
2024-04-12,Mardan,44
2024-04-13,Mardan,34
2024-04-14,Mardan,20
2024-04-15,Mardan,18
2024-04-16,Mardan,31
2024-04-17,Mardan,30
2024-04-18,Mardan,33
2024-04-19,Mardan,34
2024-04-20,Mardan,18
2024-04-21,Mardan,27
2024-04-22,Mardan,31
2024-04-23,Mardan,25
2024-04-24,Mardan,27
2024-04-25,Mardan,39
2024-04-26,Mardan,32
2024-04-27,Mardan,29
2024-04-28,Mardan,34
2024-04-29,Mardan,35
2024-04-30,Mardan,24
2024-05-01,Mardan,37
2024-05-02,Mardan,30
2024-05-03,Mardan,22
2024-05-04,Mardan,23
2024-05-05,Mardan,29
2024-05-06,Mardan,35
2024-05-07,Mardan,38
2024-05-08,Mardan,45
2024-05-09,Mardan,33
2024-05-10,Mardan,34
2024-05-11,Mardan,29
2024-05-12,Mardan,32
2024-05-13,Mardan,45
2024-05-14,Mardan,38
2024-05-15,Mardan,20
2024-05-16,Mardan,31
2024-05-17,Mardan,26
2024-05-18,Mardan,36
2024-05-19,Mardan,41
2024-05-20,Mardan,36
2024-05-21,Mardan,45
2024-05-22,Mardan,30
2024-05-23,Mardan,37
2024-05-24,Mardan,31
2024-05-25,Mardan,37
2024-05-26,Mardan,28
2024-05-27,Mardan,24
2024-05-28,Mardan,35
2024-05-29,Mardan,43
2024-05-30,Mardan,37
2024-05-31,Mardan,39
2024-06-01,Mardan,29
2024-06-02,Mardan,34
2024-06-03,Mardan,25
2024-06-04,Mardan,32
2024-06-05,Mardan,27
2024-06-06,Mardan,34
2024-06-07,Mardan,20
2024-06-08,Mardan,33
2024-06-09,Mardan,34
2024-06-10,Mardan,34
2024-06-11,Mardan,30
2024-06-12,Mardan,33
2024-06-13,Mardan,33
2024-06-14,Mardan,20
2024-06-15,Mardan,34
2024-06-16,Mardan,35
2024-06-17,Mardan,39
2024-06-18,Mardan,43
2024-06-19,Mardan,28
2024-06-20,Mardan,27
2024-06-21,Mardan,32
2024-06-22,Mardan,32
2024-06-23,Mardan,30
2024-06-24,Mardan,37
2024-06-25,Mardan,33
2024-06-26,Mardan,29
2024-06-27,Mardan,19
2024-06-28,Mardan,23
2024-06-29,Mardan,26
2024-06-30,Mardan,19
2024-07-01,Mardan,41
2024-07-02,Mardan,55
2024-07-03,Mardan,49
2024-07-04,Mardan,33
2024-07-05,Mardan,37
2024-07-06,Mardan,35
2024-07-07,Mardan,40
2024-07-08,Mardan,42
2024-07-09,Mardan,37
2024-07-10,Mardan,41
2024-07-11,Mardan,43
2024-07-12,Mardan,35
2024-07-13,Mardan,37
2024-07-14,Mardan,46
2024-07-15,Mardan,41
2024-07-16,Mardan,45
2024-07-17,Mardan,38
2024-07-18,Mardan,40
2024-07-19,Mardan,32
2024-07-20,Mardan,34
2024-07-21,Mardan,45
2024-07-22,Mardan,40
2024-07-23,Mardan,25
2024-07-24,Mardan,47
2024-07-25,Mardan,27
2024-07-26,Mardan,30
2024-07-27,Mardan,33
2024-07-28,Mardan,27
2024-07-29,Mardan,40
2024-07-30,Mardan,45
2024-07-31,Mardan,44
2024-08-01,Mardan,76
2024-08-02,Mardan,72
2024-08-03,Mardan,62
2024-08-04,Mardan,72
2024-08-05,Mardan,68
2024-08-06,Mardan,68
2024-08-07,Mardan,58
2024-08-08,Mardan,64
2024-08-09,Mardan,82
2024-08-10,Mardan,65
2024-08-11,Mardan,49
2024-08-12,Mardan,69
2024-08-13,Mardan,65
2024-08-14,Mardan,59
2024-08-15,Mardan,72
2024-08-16,Mardan,70
2024-08-17,Mardan,64
2024-08-18,Mardan,58
2024-08-19,Mardan,54
2024-08-20,Mardan,60
2024-08-21,Mardan,53
2024-08-22,Mardan,68
2024-08-23,Mardan,66
2024-08-24,Mardan,50
2024-08-25,Mardan,56
2024-08-26,Mardan,58
2024-08-27,Mardan,65
2024-08-28,Mardan,47
2024-08-29,Mardan,57
2024-08-30,Mardan,52
2024-08-31,Mardan,49
2024-09-01,Mardan,70
2024-09-02,Mardan,49
2024-09-03,Mardan,72
2024-09-04,Mardan,62
2024-09-05,Mardan,83
2024-09-06,Mardan,55
2024-09-07,Mardan,67
2024-09-08,Mardan,47
2024-09-09,Mardan,48
2024-09-10,Mardan,53
2024-09-11,Mardan,63
2024-09-12,Mardan,59
2024-09-13,Mardan,67
2024-09-14,Mardan,52
2024-09-15,Mardan,52
2024-09-16,Mardan,62
2024-09-17,Mardan,52
2024-09-18,Mardan,39
2024-09-19,Mardan,71
2024-09-20,Mardan,41
